Year,Month,State,AvgTempF,PrecipitationIn,HumidityPct,WindSpeedMph
2020,March,Rhode Island,47.9,1.37,57,9.4
2020,March,South Carolina,40.7,0.58,55,4.9
2020,March,South Dakota,46.4,2.72,40,8.5
2020,March,Tennessee,49.9,1.53,53,11.4
2020,March,Texas,54.7,2.27,72,13.3
2020,March,Utah,48.3,2.26,54,13.5
2020,March,Vermont,34.2,0.9,67,2.8
2020,March,Virginia,44.2,1.2,63,9.2
2020,March,Washington,44.8,1.42,63,8.7
2020,March,West Virginia,47.2,1.63,66,9.6
2020,March,Wisconsin,40.7,1.99,56,4.0
2020,March,Wyoming,27.4,1.92,73,14.8
2020,April,Alabama,68.3,3.0,56,13.4
2020,April,Alaska,35.9,2.99,50,11.2
2020,April,Arizona,56.4,3.54,57,4.7
2020,April,Arkansas,56.0,5.6,74,7.7
2020,April,California,50.8,3.06,69,7.0
2020,April,Colorado,52.5,2.14,53,4.5
2020,April,Connecticut,57.5,3.74,62,6.8
2020,April,Delaware,53.8,2.3,57,6.0
2020,April,Florida,60.7,2.48,54,5.4
2020,April,Georgia,67.3,3.83,78,3.7
2020,April,Hawaii,50.8,3.1,60,13.2
2020,April,Idaho,52.1,2.46,46,6.9
2020,April,Illinois,53.7,5.11,48,10.7
2020,April,Indiana,56.3,2.82,80,6.9
2020,April,Iowa,51.8,5.56,59,11.1
2020,April,Kansas,58.3,2.59,70,9.1
2020,April,Kentucky,50.1,5.14,53,2.1
2020,April,Louisiana,62.5,2.56,78,11.1
2020,April,Maine,44.2,4.74,51,10.5
2020,April,Maryland,58.7,5.4,56,12.8
2020,April,Massachusetts,53.5,5.84,76,2.9
2020,April,Michigan,58.0,3.81,57,2.9
2020,April,Minnesota,38.4,3.09,56,14.0
2020,April,Mississippi,55.7,3.37,61,2.2
2020,April,Missouri,59.4,5.3,58,8.8
2020,April,Montana,42.8,5.34,51,5.4
2020,April,Nebraska,54.9,3.18,56,9.5
2020,April,Nevada,54.9,5.75,47,11.2
2020,April,New Hampshire,35.8,3.44,46,11.7
2020,April,New Jersey,56.1,4.73,52,11.5
2020,April,New Mexico,50.9,5.25,65,12.4
2020,April,New York,55.6,3.69,48,5.3
2020,April,North Carolina,59.5,3.77,51,2.7
2020,April,North Dakota,38.7,3.51,50,14.8
2020,April,Ohio,56.8,5.71,79,8.4
2020,April,Oklahoma,58.4,4.21,65,12.5
2020,April,Oregon,54.9,5.9,40,5.1
2020,April,Pennsylvania,59.3,5.1,77,7.6
2020,April,Rhode Island,52.4,3.05,46,2.8
2020,April,South Carolina,56.6,3.69,50,3.4
2020,April,South Dakota,56.7,5.05,57,2.9
2020,April,Tennessee,52.1,4.84,80,3.0
2020,April,Texas,65.8,3.83,51,11.6
2020,April,Utah,58.1,5.59,67,5.9
2020,April,Vermont,38.5,5.6,58,3.5
2020,April,Virginia,57.9,2.12,56,4.7
2020,April,Washington,55.3,2.24,63,8.8
2020,April,West Virginia,58.1,3.6,59,3.8
2020,April,Wisconsin,58.2,5.43,77,8.7
2020,April,Wyoming,44.9,3.19,65,11.7
2020,May,Alabama,70.4,4.23,55,2.2
2020,May,Alaska,51.8,3.0,44,14.5
2020,May,Arizona,67.4,5.66,72,6.4
2020,May,Arkansas,63.3,4.08,49,7.1
2020,May,California,67.5,5.15,47,11.0
2020,May,Colorado,60.3,4.86,75,5.9
2020,May,Connecticut,62.5,3.03,57,2.4
2020,May,Delaware,60.4,3.57,73,8.4
2020,May,Florida,78.6,2.02,48,6.2
2020,May,Georgia,70.4,3.16,48,13.9
2020,May,Hawaii,61.6,4.86,40,5.0
2020,May,Idaho,69.0,2.33,52,6.3
2020,May,Illinois,62.9,3.32,66,2.1
2020,May,Indiana,69.4,2.69,50,9.7
2020,May,Iowa,68.3,3.31,67,5.4
2020,May,Kansas,69.2,5.53,44,6.4
2020,May,Kentucky,61.7,2.48,56,3.9
2020,May,Louisiana,77.9,4.68,46,3.0
2020,May,Maine,46.8,2.28,46,6.1
2020,May,Maryland,69.9,2.51,62,2.9
2020,May,Massachusetts,60.3,4.09,74,12.4
2020,May,Michigan,67.5,3.38,69,8.9
2020,May,Minnesota,52.7,2.54,58,14.3
2020,May,Mississippi,68.1,5.59,49,10.9
2020,May,Missouri,65.9,2.5,50,6.0
2020,May,Montana,55.0,4.48,73,9.8
2020,May,Nebraska,64.5,3.76,63,7.4
2020,May,Nevada,62.5,3.04,43,3.2
2020,May,New Hampshire,50.8,4.63,50,10.3
2020,May,New Jersey,65.9,3.21,66,5.9
2020,May,New Mexico,61.5,3.96,58,9.0
2020,May,New York,61.9,5.62,44,12.8
2020,May,North Carolina,63.0,2.87,71,11.0
2020,May,North Dakota,52.1,4.24,72,7.0
2020,May,Ohio,60.3,5.92,43,7.8
2020,May,Oklahoma,66.3,2.38,72,4.4
2020,May,Oregon,69.2,2.13,44,14.8
2020,May,Pennsylvania,67.9,3.95,40,14.2
2020,May,Rhode Island,63.9,5.18,60,7.1
2020,May,South Carolina,60.1,2.8,48,8.7
2020,May,South Dakota,60.6,3.09,51,8.8
2020,May,Tennessee,69.9,3.41,76,13.8
2020,May,Texas,72.8,3.31,59,8.8
2020,May,Utah,60.7,3.33,43,12.2
2020,May,Vermont,49.1,2.16,57,9.8
2020,May,Virginia,65.4,5.56,78,8.8
2020,May,Washington,68.1,3.17,44,2.9
2020,May,West Virginia,61.8,2.95,57,14.3
2020,May,Wisconsin,61.7,4.55,57,5.5
2020,May,Wyoming,51.2,3.37,44,13.6
2020,June,Alabama,86.7,4.89,66,2.2
2020,June,Alaska,63.7,2.45,67,10.0
2020,June,Arizona,72.2,3.55,72,14.3
2020,June,Arkansas,77.1,4.58,73,11.0
2020,June,California,77.1,2.25,78,3.9
2020,June,Colorado,71.1,4.35,72,3.4
2020,June,Connecticut,74.2,4.2,64,11.2
2020,June,Delaware,71.0,4.05,58,10.7
2020,June,Florida,83.8,4.82,58,13.9
2020,June,Georgia,85.6,2.86,51,5.6
2020,June,Hawaii,72.9,3.98,44,11.1
2020,June,Idaho,79.3,2.79,67,11.6
2020,June,Illinois,74.3,2.17,58,2.1
2020,June,Indiana,71.4,5.42,52,9.4
2020,June,Iowa,78.0,2.33,75,6.9
2020,June,Kansas,79.2,5.48,76,13.1
2020,June,Kentucky,77.2,3.85,42,3.7
2020,June,Louisiana,81.9,5.21,41,5.4
2020,June,Maine,62.9,4.72,79,11.7
2020,June,Maryland,73.7,5.26,59,5.6
2020,June,Massachusetts,70.5,2.12,69,3.0
2020,June,Michigan,79.7,3.99,56,12.7
2020,June,Minnesota,62.8,3.0,75,10.5
2020,June,Mississippi,73.7,2.46,45,12.1
2020,June,Missouri,73.4,5.69,46,5.0
2020,June,Montana,63.0,4.76,58,10.7
2020,June,Nebraska,79.1,2.48,43,4.4
2020,June,Nevada,79.7,3.03,53,7.4
2020,June,New Hampshire,63.5,3.3,73,6.3
2020,June,New Jersey,77.1,4.08,75,12.1
2020,June,New Mexico,71.2,5.77,67,13.9
2020,June,New York,76.9,4.72,56,14.8
2020,June,North Carolina,75.7,3.09,72,5.3
2020,June,North Dakota,60.4,2.82,56,11.4
2020,June,Ohio,71.9,5.92,47,4.8
2020,June,Oklahoma,76.6,4.2,48,5.1
2020,June,Oregon,76.9,4.37,79,11.6
2020,June,Pennsylvania,74.2,3.86,77,10.0
2020,June,Rhode Island,70.7,2.14,80,13.2
2020,June,South Carolina,77.2,5.24,74,4.2
2020,June,South Dakota,75.3,5.53,50,7.7
2020,June,Tennessee,75.5,4.81,54,7.2
2020,June,Texas,85.0,2.26,64,3.6
2020,June,Utah,79.0,2.97,49,5.4
2020,June,Vermont,55.5,4.18,58,13.1
2020,June,Virginia,72.1,2.97,46,14.0
2020,June,Washington,74.6,4.48,69,4.2
2020,June,West Virginia,79.9,2.4,73,9.4
2020,June,Wisconsin,76.7,2.62,66,7.3
2020,June,Wyoming,60.4,4.14,67,6.6
2020,July,Alabama,91.7,2.61,73,14.4
2020,July,Alaska,65.6,2.47,80,4.0
2020,July,Arizona,84.6,3.23,74,8.0
2020,July,Arkansas,76.4,5.1,61,6.4
2020,July,California,77.0,4.46,48,5.5
2020,July,Colorado,75.9,3.05,58,5.9
2020,July,Connecticut,75.5,3.15,72,12.4
2020,July,Delaware,82.8,2.1,49,6.5
2020,July,Florida,92.0,2.72,70,5.1
2020,July,Georgia,90.1,4.35,80,13.9
2020,July,Hawaii,83.9,2.6,69,2.0
2020,July,Idaho,77.4,5.27,45,8.2
2020,July,Illinois,76.0,4.87,53,2.4
2020,July,Indiana,77.3,5.87,71,12.6
2020,July,Iowa,84.0,4.82,68,12.9
2020,July,Kansas,84.1,5.33,65,10.5
2020,July,Kentucky,84.6,4.83,40,11.3
2020,July,Louisiana,85.1,4.66,78,4.1
2020,July,Maine,69.8,4.57,78,6.6
2020,July,Maryland,80.8,5.12,41,14.0
2020,July,Massachusetts,81.8,2.76,49,11.4
2020,July,Michigan,84.6,2.57,75,2.5
2020,July,Minnesota,66.9,3.6,42,9.3
2020,July,Mississippi,81.3,5.73,62,7.8
2020,July,Missouri,78.5,5.08,58,4.9
2020,July,Montana,69.4,3.43,41,10.7
2020,July,Nebraska,77.2,2.31,54,3.5
2020,July,Nevada,80.8,3.28,74,5.4
2020,July,New Hampshire,69.3,3.29,49,3.7
2020,July,New Jersey,77.2,3.97,66,4.9
2020,July,New Mexico,83.2,2.63,52,11.1
2020,July,New York,77.9,5.39,79,10.5
2020,July,North Carolina,83.7,3.96,70,8.8
2020,July,North Dakota,63.0,4.17,54,8.2
2020,July,Ohio,82.5,4.9,50,14.3
2020,July,Oklahoma,77.0,4.32,71,4.1
2020,July,Oregon,79.1,4.28,65,4.2
2020,July,Pennsylvania,76.0,5.29,78,13.3
2020,July,Rhode Island,83.4,2.82,58,4.3
2020,July,South Carolina,82.7,6.0,65,12.2
2020,July,South Dakota,81.0,5.23,43,14.9
2020,July,Tennessee,79.0,4.37,61,7.3
2020,July,Texas,88.2,2.68,68,3.1
2020,July,Utah,75.1,2.5,51,4.9
2020,July,Vermont,67.6,5.82,64,3.6
2020,July,Virginia,80.6,5.87,57,6.0
2020,July,Washington,76.9,2.99,60,12.2
2020,July,West Virginia,80.2,3.41,42,9.9
2020,July,Wisconsin,77.9,5.25,47,5.0
2020,July,Wyoming,66.3,3.5,50,8.2
2020,August,Alabama,89.1,4.05,69,9.0
2020,August,Alaska,59.7,2.18,73,10.1
2020,August,Arizona,79.4,3.64,40,2.8
2020,August,Arkansas,75.2,4.24,65,11.8
2020,August,California,81.7,4.95,58,14.9
2020,August,Colorado,75.8,2.71,49,7.5
2020,August,Connecticut,80.0,2.94,42,6.0
2020,August,Delaware,80.0,2.42,55,14.9
2020,August,Florida,91.6,2.86,63,14.4
2020,August,Georgia,84.5,5.67,52,3.3
2020,August,Hawaii,73.9,4.74,71,10.8
2020,August,Idaho,76.6,5.61,62,14.3
2020,August,Illinois,82.0,3.13,78,3.0
2020,August,Indiana,74.1,5.71,70,6.1
2020,August,Iowa,74.4,5.34,75,2.9
2020,August,Kansas,73.8,3.53,60,9.5
2020,August,Kentucky,77.3,5.47,63,8.7
2020,August,Louisiana,87.7,2.5,49,8.0
2020,August,Maine,68.0,3.49,62,10.1
2020,August,Maryland,76.3,2.7,44,12.9
2020,August,Massachusetts,81.1,2.96,74,12.3
2020,August,Michigan,81.8,3.39,68,8.4
2020,August,Minnesota,64.8,5.6,46,12.1
2020,August,Mississippi,79.3,5.19,47,8.8
2020,August,Missouri,75.0,3.13,57,7.3
2020,August,Montana,66.6,2.64,42,11.0
2020,August,Nebraska,76.9,4.04,52,14.7
2020,August,Nevada,76.4,5.42,43,14.0
2020,August,New Hampshire,66.4,3.21,69,11.0
2020,August,New Jersey,80.5,2.84,45,11.0
2020,August,New Mexico,74.2,5.73,47,9.4
2020,August,New York,75.9,3.15,49,3.7
2020,August,North Carolina,75.7,2.4,69,13.9
2020,August,North Dakota,65.6,3.8,41,11.8
2020,August,Ohio,80.7,2.93,72,2.1
2020,August,Oklahoma,80.6,3.96,46,13.3
2020,August,Oregon,79.8,2.98,75,11.1
2020,August,Pennsylvania,79.4,3.15,43,8.9
2020,August,Rhode Island,80.5,2.44,50,8.4
2020,August,South Carolina,79.7,4.46,47,4.2
2020,August,South Dakota,80.7,2.83,65,3.2
2020,August,Tennessee,80.3,3.09,67,4.2
2020,August,Texas,91.4,5.52,79,5.5
2020,August,Utah,74.8,4.34,51,11.5
2020,August,Vermont,66.3,3.37,46,13.8
2020,August,Virginia,76.7,2.07,66,9.1
2020,August,Washington,73.7,3.88,58,5.3
2020,August,West Virginia,78.1,4.73,69,2.7
2020,August,Wisconsin,78.6,2.67,69,5.7
2020,August,Wyoming,65.0,5.05,71,11.0
2020,September,Alabama,78.2,0.79,56,13.6
2020,September,Alaska,57.4,0.56,49,14.8
2020,September,Arizona,70.0,2.84,64,13.0
2020,September,Arkansas,74.4,0.84,59,7.5
2020,September,California,67.3,0.93,64,2.8
2020,September,Colorado,66.7,1.72,42,3.0
2020,September,Connecticut,71.8,2.74,70,9.3
2020,September,Delaware,69.8,0.76,40,7.3
2020,September,Florida,82.0,2.75,65,9.4
2020,September,Georgia,83.4,2.29,56,10.1
2020,September,Hawaii,74.4,2.19,56,13.5
2020,September,Idaho,72.7,2.37,47,13.3
2020,September,Illinois,65.1,0.66,46,12.4
2020,September,Indiana,69.1,1.79,62,11.9
2020,September,Iowa,72.1,0.55,52,12.4
2020,September,Kansas,65.9,2.41,66,4.4
2020,September,Kentucky,65.3,0.68,46,9.6
2020,September,Louisiana,75.2,2.88,51,11.6
2020,September,Maine,60.0,1.07,42,4.9
2020,September,Maryland,66.2,0.97,44,8.0
2020,September,Massachusetts,72.8,1.89,53,7.2
2020,September,Michigan,65.9,2.85,64,5.7
2020,September,Minnesota,55.5,1.93,72,12.3
2020,September,Mississippi,69.8,2.9,48,12.7
2020,September,Missouri,74.6,1.64,42,11.3
2020,September,Montana,57.9,1.19,55,6.5
2020,September,Nebraska,68.2,0.73,50,14.0
2020,September,Nevada,71.3,2.75,67,12.5
2020,September,New Hampshire,57.8,1.31,78,9.0
2020,September,New Jersey,65.7,0.57,46,8.8
2020,September,New Mexico,65.4,0.51,63,12.4
2020,September,New York,74.7,2.75,73,12.3
2020,September,North Carolina,71.0,1.37,59,6.0
2020,September,North Dakota,51.3,1.79,48,7.8
2020,September,Ohio,73.7,0.68,65,13.7
2020,September,Oklahoma,73.4,2.74,58,2.9
2020,September,Oregon,74.7,2.69,61,6.3
2020,September,Pennsylvania,71.5,1.04,67,6.3
2020,September,Rhode Island,67.2,0.93,55,14.3
2020,September,South Carolina,67.7,0.84,64,14.5
2020,September,South Dakota,74.5,2.01,77,5.8
2020,September,Tennessee,70.0,2.52,43,10.8
2020,September,Texas,81.3,1.01,77,3.5
2020,September,Utah,69.8,2.99,51,5.6
2020,September,Vermont,58.6,1.47,80,13.8
2020,September,Virginia,72.8,1.71,49,9.2
2020,September,Washington,65.2,2.89,57,14.8
2020,September,West Virginia,71.5,2.32,42,12.5
2020,September,Wisconsin,66.1,2.23,68,7.6
2020,September,Wyoming,57.2,1.33,50,14.7
2020,October,Alabama,72.9,2.88,61,3.3
2020,October,Alaska,38.9,0.8,79,9.0
2020,October,Arizona,60.3,2.15,74,10.3
2020,October,Arkansas,59.5,1.66,51,4.7
2020,October,California,62.8,2.06,66,7.4
2020,October,Colorado,53.8,0.76,80,14.9
2020,October,Connecticut,61.0,1.99,53,5.3
2020,October,Delaware,56.6,1.55,71,13.1
2020,October,Florida,72.6,2.42,77,8.2
2020,October,Georgia,64.6,1.35,71,6.5
2020,October,Hawaii,62.6,2.72,62,8.0
2020,October,Idaho,60.1,1.56,67,13.7
2020,October,Illinois,54.5,2.32,41,4.1
2020,October,Indiana,54.9,2.1,65,14.5
2020,October,Iowa,55.7,2.76,74,12.5
2020,October,Kansas,61.5,0.56,62,11.0
2020,October,Kentucky,60.8,1.98,68,12.6
2020,October,Louisiana,72.6,0.98,54,6.6
2020,October,Maine,46.0,1.89,78,3.6
2020,October,Maryland,56.1,2.55,76,3.2
2020,October,Massachusetts,63.0,2.27,47,3.4
2020,October,Michigan,58.5,0.56,42,8.7
2020,October,Minnesota,47.0,2.45,44,12.2
2020,October,Mississippi,56.0,2.05,59,4.3
2020,October,Missouri,58.2,2.15,73,9.9
2020,October,Montana,45.4,1.26,53,9.7
2020,October,Nebraska,56.8,2.68,57,6.4
2020,October,Nevada,61.3,1.13,73,13.6
2020,October,New Hampshire,41.1,2.3,57,14.8
2020,October,New Jersey,54.7,2.58,72,11.6
2020,October,New Mexico,57.5,2.3,65,4.0
2020,October,New York,61.3,1.95,53,4.7
2020,October,North Carolina,60.5,2.58,74,8.7
2020,October,North Dakota,38.4,1.09,61,6.1
2020,October,Ohio,55.6,2.96,41,5.9
2020,October,Oklahoma,53.2,1.12,40,14.9
2020,October,Oregon,54.3,1.82,73,10.4
2020,October,Pennsylvania,54.2,0.63,75,14.8
2020,October,Rhode Island,56.6,0.74,61,2.9
2020,October,South Carolina,56.6,2.85,43,4.0
2020,October,South Dakota,54.5,1.58,80,13.4
2020,October,Tennessee,58.6,1.9,68,12.8
2020,October,Texas,72.0,1.08,60,14.1
2020,October,Utah,56.7,2.96,45,6.4
2020,October,Vermont,45.4,0.76,48,10.3
2020,October,Virginia,60.7,1.41,61,12.4
2020,October,Washington,57.2,2.3,75,9.8
2020,October,West Virginia,53.6,1.55,64,9.6
2020,October,Wisconsin,62.8,1.25,61,7.0
2020,October,Wyoming,41.1,0.89,63,14.0
2020,November,Alabama,51.2,0.79,70,3.0
2020,November,Alaska,31.5,0.59,61,11.1
2020,November,Arizona,40.4,2.28,55,10.0
2020,November,Arkansas,40.5,2.32,61,8.4
2020,November,California,43.5,0.94,49,6.2
2020,November,Colorado,43.7,0.73,47,10.5
2020,November,Connecticut,40.8,2.87,73,5.0
2020,November,Delaware,42.2,2.29,77,7.7
2020,November,Florida,50.3,2.06,79,6.6
2020,November,Georgia,54.0,2.08,80,12.0
2020,November,Hawaii,44.8,2.23,65,5.1
2020,November,Idaho,40.4,2.54,75,4.1
2020,November,Illinois,40.9,1.55,64,8.1
2020,November,Indiana,41.3,0.72,41,10.7
2020,November,Iowa,44.2,0.92,59,5.3
2020,November,Kansas,46.8,2.28,57,3.5
2020,November,Kentucky,42.0,1.89,52,7.0
2020,November,Louisiana,53.8,0.58,70,4.0
2020,November,Maine,31.6,2.6,50,9.9
2020,November,Maryland,43.5,2.67,74,12.8
2020,November,Massachusetts,47.2,0.91,52,10.8
2020,November,Michigan,48.7,1.96,77,12.8
2020,November,Minnesota,33.4,2.28,62,9.2
2020,November,Mississippi,42.1,1.59,63,6.6
2020,November,Missouri,40.9,2.92,50,10.3
2020,November,Montana,34.7,2.39,45,7.1
2020,November,Nebraska,42.0,1.35,54,8.3
2020,November,Nevada,48.3,2.92,43,4.8
2020,November,New Hampshire,31.4,0.87,66,2.4
2020,November,New Jersey,47.1,2.79,55,5.2
2020,November,New Mexico,48.3,2.06,57,7.1
2020,November,New York,41.8,2.53,46,5.6
2020,November,North Carolina,41.9,2.7,77,12.9
2020,November,North Dakota,25.1,2.85,44,10.6
2020,November,Ohio,44.6,2.24,68,13.8
2020,November,Oklahoma,45.8,2.65,40,2.3
2020,November,Oregon,41.3,1.98,56,7.2
2020,November,Pennsylvania,40.4,2.76,41,7.2
2020,November,Rhode Island,40.5,2.09,65,3.2
2020,November,South Carolina,45.0,2.52,70,2.5
2020,November,South Dakota,43.8,1.31,69,13.9
2020,November,Tennessee,43.9,1.54,72,7.5
2020,November,Texas,50.6,1.21,77,8.9
2020,November,Utah,43.4,1.11,55,8.4
2020,November,Vermont,32.5,0.71,44,5.6
2020,November,Virginia,45.9,1.84,56,3.1
2020,November,Washington,41.8,1.66,62,13.5
2020,November,West Virginia,44.0,1.89,47,3.0
2020,November,Wisconsin,43.0,0.65,57,3.4
2020,November,Wyoming,27.4,1.86,72,13.1
2020,December,Alabama,49.1,2.52,41,7.9
2020,December,Alaska,18.6,0.69,59,8.0
2020,December,Arizona,38.5,1.98,49,7.3
2020,December,Arkansas,39.2,0.89,65,9.2
2020,December,California,40.0,1.36,63,2.8
2020,December,Colorado,36.4,0.83,58,14.1
2020,December,Connecticut,39.3,2.42,48,14.0
2020,December,Delaware,36.4,2.93,53,5.3
2020,December,Florida,45.0,2.98,75,7.2
2020,December,Georgia,46.7,1.07,61,12.6
2020,December,Hawaii,30.3,2.59,65,9.9
2020,December,Idaho,39.3,2.04,59,13.6
2020,December,Illinois,31.0,2.39,56,8.5
2020,December,Indiana,31.4,1.37,80,2.3
2020,December,Iowa,32.1,1.12,51,6.9
2020,December,Kansas,32.2,1.01,40,3.5
2020,December,Kentucky,38.4,1.02,65,8.8
2020,December,Louisiana,48.9,2.0,49,6.0
2020,December,Maine,18.3,0.61,42,6.1
2020,December,Maryland,30.8,2.58,40,6.3
2020,December,Massachusetts,34.0,1.35,72,14.1
2020,December,Michigan,33.5,2.86,54,13.7
2020,December,Minnesota,19.1,1.22,71,5.5
2020,December,Mississippi,32.0,0.94,43,14.9
2020,December,Missouri,33.0,1.54,50,3.4
2020,December,Montana,15.4,1.39,79,8.4
2020,December,Nebraska,32.4,2.8,67,2.6
2020,December,Nevada,36.1,2.81,69,10.1
2020,December,New Hampshire,19.5,1.22,50,10.2
2020,December,New Jersey,31.3,1.22,80,2.1
2020,December,New Mexico,34.6,2.74,57,2.5
2020,December,New York,32.5,0.78,55,11.7
2020,December,North Carolina,38.0,1.98,72,10.8
2020,December,North Dakota,20.3,2.56,72,10.5
2020,December,Ohio,35.4,0.91,57,2.9
2020,December,Oklahoma,33.0,1.82,74,5.0
2020,December,Oregon,36.1,2.89,47,14.2
2020,December,Pennsylvania,37.5,2.13,69,4.8
2020,December,Rhode Island,31.8,0.71,60,11.0
2020,December,South Carolina,34.5,2.51,72,2.9
2020,December,South Dakota,33.1,1.66,62,11.8
2020,December,Tennessee,30.5,1.45,40,10.7
2020,December,Texas,43.5,2.95,77,2.9
2020,December,Utah,38.1,2.39,77,5.8
2020,December,Vermont,16.3,2.61,53,10.0
2020,December,Virginia,32.6,0.88,59,5.7
2020,December,Washington,33.5,2.0,77,4.1
2020,December,West Virginia,34.9,1.32,61,11.1
2020,December,Wisconsin,30.6,2.64,76,9.9
2020,December,Wyoming,19.7,1.04,54,11.3
2021,January,Alabama,38.9,1.29,42,12.4
2021,January,Alaska,17.1,0.59,75,2.0
2021,January,Arizona,32.0,2.79,58,13.0
2021,January,Arkansas,32.7,1.54,65,3.9
2021,January,California,33.6,1.74,41,5.1
2021,January,Colorado,26.5,2.81,50,11.1
2021,January,Connecticut,31.0,2.64,69,12.3
2021,January,Delaware,26.4,1.97,58,13.6
2021,January,Florida,40.3,2.65,47,14.8
2021,January,Georgia,38.9,0.67,74,9.3
2021,January,Hawaii,33.4,0.91,43,10.5
2021,January,Idaho,25.4,1.93,54,14.8
2021,January,Illinois,32.3,2.29,41,12.0
2021,January,Indiana,27.2,2.93,58,13.4
2021,January,Iowa,25.5,2.32,62,12.4
2021,January,Kansas,26.6,0.8,40,6.8
2021,January,Kentucky,26.3,1.62,69,13.9
2021,January,Louisiana,41.8,2.91,74,3.0
2021,January,Maine,15.9,0.95,77,8.3
2021,January,Maryland,30.7,0.73,44,11.6
2021,January,Massachusetts,28.5,2.34,73,14.8
2021,January,Michigan,25.8,1.65,41,8.4
2021,January,Minnesota,15.4,0.84,43,13.5
2021,January,Mississippi,27.2,1.39,71,4.1
2021,January,Missouri,33.7,1.98,67,11.4
2021,January,Montana,15.9,2.98,45,6.2
2021,January,Nebraska,33.4,0.75,45,2.7
2021,January,Nevada,25.9,2.96,53,7.0
2021,January,New Hampshire,16.7,1.76,45,2.1
2021,January,New Jersey,29.4,0.6,67,5.9
2021,January,New Mexico,31.1,1.93,42,11.5
2021,January,New York,29.7,1.38,75,10.3
2021,January,North Carolina,31.4,1.55,70,8.4
2021,January,North Dakota,10.8,1.76,49,13.9
2021,January,Ohio,32.3,2.89,40,8.9
2021,January,Oklahoma,27.8,2.92,55,7.3
2021,January,Oregon,33.4,1.88,55,9.6
2021,January,Pennsylvania,30.2,1.51,45,4.3
2021,January,Rhode Island,32.8,1.17,48,9.1
2021,January,South Carolina,31.0,2.06,79,13.8
2021,January,South Dakota,33.2,1.98,72,5.3
2021,January,Tennessee,26.2,0.62,41,14.1
2021,January,Texas,40.6,0.96,42,6.3
2021,January,Utah,27.2,2.91,41,12.9
2021,January,Vermont,19.1,1.76,51,6.3
2021,January,Virginia,32.9,2.05,62,7.2
2021,January,Washington,25.2,1.1,59,5.9
2021,January,West Virginia,30.3,1.24,46,10.9
2021,January,Wisconsin,28.0,2.56,52,2.7
2021,January,Wyoming,10.3,0.9,76,14.9
2021,February,Alabama,40.5,0.82,46,2.9
2021,February,Alaska,19.6,2.5,80,2.3
2021,February,Arizona,33.1,0.7,42,4.1
2021,February,Arkansas,31.5,0.7,72,2.8
2021,February,California,32.2,2.13,75,3.7
2021,February,Colorado,35.9,2.44,51,4.3
2021,February,Connecticut,27.4,0.81,61,7.3
2021,February,Delaware,33.4,1.37,47,13.5
2021,February,Florida,42.4,0.79,62,13.9
2021,February,Georgia,40.0,2.65,66,12.9
2021,February,Hawaii,33.8,1.5,55,13.3
2021,February,Idaho,32.9,2.5,72,10.2
2021,February,Illinois,28.5,0.57,57,14.4
2021,February,Indiana,30.8,2.58,73,4.8
2021,February,Iowa,31.2,1.06,65,12.7
2021,February,Kansas,33.2,1.82,73,5.8
2021,February,Kentucky,27.2,2.92,56,7.9
2021,February,Louisiana,45.5,1.01,61,12.5
2021,February,Maine,17.3,1.2,66,11.0
2021,February,Maryland,27.4,2.79,40,4.7
2021,February,Massachusetts,29.9,0.73,40,7.1
2021,February,Michigan,31.7,2.97,72,11.1
2021,February,Minnesota,19.6,1.61,71,8.3
2021,February,Mississippi,31.8,1.17,53,11.1
2021,February,Missouri,32.9,1.0,78,9.3
2021,February,Montana,21.0,2.5,67,7.5
2021,February,Nebraska,31.9,0.89,71,6.3
2021,February,Nevada,35.0,2.59,79,4.0
2021,February,New Hampshire,16.7,2.79,73,13.6
2021,February,New Jersey,36.1,1.32,70,7.0
2021,February,New Mexico,32.3,2.52,47,7.4
2021,February,New York,32.4,2.41,52,9.8
2021,February,North Carolina,32.6,2.69,46,9.1
2021,February,North Dakota,20.9,2.27,71,13.3
2021,February,Ohio,29.6,2.13,65,13.2
2021,February,Oklahoma,36.5,1.69,51,4.8
2021,February,Oregon,32.0,1.6,59,13.7
2021,February,Pennsylvania,35.1,1.26,56,2.0
2021,February,Rhode Island,33.2,2.23,54,5.2
2021,February,South Carolina,32.0,0.81,78,14.5
2021,February,South Dakota,27.8,1.55,74,9.7
2021,February,Tennessee,35.1,2.8,62,10.4
2021,February,Texas,39.5,0.75,69,7.0
2021,February,Utah,35.2,1.32,61,9.8
2021,February,Vermont,21.4,2.22,41,9.7
2021,February,Virginia,31.7,0.99,43,2.6
2021,February,Washington,34.7,2.41,79,14.0
2021,February,West Virginia,32.1,2.92,71,3.6
2021,February,Wisconsin,33.0,0.71,77,14.1
2021,February,Wyoming,21.4,2.24,73,14.4
2021,March,Alabama,55.3,2.94,73,12.9
2021,March,Alaska,27.7,1.03,66,13.9
2021,March,Arizona,44.7,1.76,50,12.4
2021,March,Arkansas,40.0,1.61,77,7.1
2021,March,California,44.8,2.43,64,14.5
2021,March,Colorado,49.4,2.6,61,7.1
2021,March,Connecticut,40.2,2.99,72,3.6
2021,March,Delaware,50.0,1.59,52,10.1
2021,March,Florida,58.1,2.83,71,7.0
2021,March,Georgia,52.2,0.6,40,13.1
